JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT;
2025;DEZ.;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;Kfz;8929;10245;9695;10180;11255;7542;5965;11624;Do,18.12.;
2025;DEZ.;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;LkwÄ;198;257;251;256;266;116;79;328;Do,18.12.;
2025;DEZ.;1209;Atzgersdorfer Straße;G;0;Gesamt;Kfz;16970;19533;18547;19412;21372;14400;11116;22400;Do,18.12.;
2025;DEZ.;1209;Atzgersdorfer Straße;G;0;Gesamt;LkwÄ;424;548;529;548;572;254;166;782;Do,18.12.;
2025;DEZ.;1210;Koppstraße;B;223;stadtauswärts;Kfz;14792;15683;15090;15479;17358;14539;12393;17608;Fr,19.12.;
2025;DEZ.;1210;Koppstraße;B;223;stadtauswärts;LkwÄ;378;474;474;471;485;245;180;584;Di,09.12.;
2025;DEZ.;1210;Koppstraße;B;223;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1210;Koppstraße;B;223;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1210;Koppstraße;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1210;Koppstraße;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;Zentrum;Kfz;6369;7838;7943;7691;8340;4668;3142;9441;Mi,10.12.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;Zentrum;LkwÄ;1348;1792;1837;1756;1885;701;448;2239;Mi,17.12.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;S1;Kfz;7520;9473;9538;9439;9531;5180;3279;11324;Do,18.12.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;S1;LkwÄ;1534;2084;2176;2069;2022;659;463;2541;Mi,17.12.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;Gesamt;Kfz;13889;17311;17481;17129;17872;9848;6421;20599;Mi,17.12.;
2025;DEZ.;1211;Laxenburger Straße II;B;230;Gesamt;LkwÄ;2881;3875;4014;3826;3908;1360;911;4780;Mi,17.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;A 23;Kfz;7997;8882;9386;8401;10290;7729;5622;12978;Fr,19.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;A 23;LkwÄ;411;556;547;557;564;172;136;787;Mo,15.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;Kfz;8070;8702;8816;8522;9333;7967;6322;9443;Di,16.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;LkwÄ;393;524;517;522;540;198;132;655;Di,09.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;Gesamt;Kfz;16067;17584;18202;16923;19623;15696;11944;22282;Fr,19.12.;
2025;DEZ.;1212;Donaustadtstraße II;B;3;Gesamt;LkwÄ;805;1079;1064;1078;1104;370;268;1432;Mo,15.12.;
2025;DEZ.;1213;Burggasse II;G;0;Zentrum;Kfz;7530;8097;7512;7986;9360;7467;5945;9591;*Fr,19.12.;
2025;DEZ.;1213;Burggasse II;G;0;Zentrum;LkwÄ;318;385;343;391;416;214;187;450;*Mi,10.12.;
2025;DEZ.;1213;Burggasse II;G;0;Gablenzgasse;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1213;Burggasse II;G;0;Gablenzgasse;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1213;Burggasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1213;Burggasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Koppstraße;Kfz;9279;9786;9152;9679;11097;9638;7623;11371;Fr,19.12.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Koppstraße;LkwÄ;291;362;344;362;382;190;145;418;Mi,10.12.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1214;Neustiftgasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;Kfz;11445;11918;11837;11715;12910;11983;9783;13063;Fr,19.12.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;LkwÄ;460;610;610;606;628;225;165;802;Di,09.12.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;Kfz;13295;14355;14050;14116;15800;13075;10391;15911;Fr,19.12.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;LkwÄ;491;657;633;659;684;236;163;854;Do,04.12.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;Kfz;24739;26274;25886;25831;28710;25058;20174;28974;Fr,19.12.;
2025;DEZ.;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;LkwÄ;951;1268;1243;1265;1312;462;328;1654;Di,09.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;Kfz;3472;3905;3708;3869;4326;3214;2380;4516;Do,18.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;LkwÄ;143;174;178;170;185;95;82;198;Mo,15.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;Kfz;2972;3336;3246;3274;3725;2760;2052;3756;Fr,05.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;LkwÄ;89;107;102;108;107;64;51;134;Mi,17.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;Gesamt;Kfz;6443;7241;6954;7143;8051;5974;4432;8165;Do,18.12.;
2025;DEZ.;1216;Perchtoldsdorfer Straße;G;0;Gesamt;LkwÄ;232;281;280;279;292;159;133;322;Mi,17.12.;
2025;DEZ.;1217;Museumstraße;G;0;Landesgerichtsstraße;Kfz;5971;7012;6314;7145;7372;5113;3484;8703;Di,16.12.;
2025;DEZ.;1217;Museumstraße;G;0;Landesgerichtsstraße;LkwÄ;109;148;123;154;154;60;24;197;Di,16.12.;
2025;DEZ.;1217;Museumstraße;G;0;Getreidemarkt;Kfz;11522;12901;11993;12760;14721;10389;8232;15197;Do,18.12.;
2025;DEZ.;1217;Museumstraße;G;0;Getreidemarkt;LkwÄ;219;284;251;287;319;132;82;360;Di,02.12.;
2025;DEZ.;1217;Museumstraße;G;0;Gesamt;Kfz;17493;19913;18307;19904;22093;15502;11716;23545;Do,18.12.;
2025;DEZ.;1217;Museumstraße;G;0;Gesamt;LkwÄ;328;432;374;441;473;192;107;555;Di,02.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;Kfz;4091;4687;4519;4600;5284;3496;2728;5354;Do,04.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;LkwÄ;81;116;116;114;128;22;11;151;Di,02.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Himberger Straße;Kfz;3897;4514;4260;4492;4947;3130;2575;5748;Do,18.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Himberger Straße;LkwÄ;86;125;124;121;143;22;11;203;Do,18.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Gesamt;Kfz;7988;9200;8779;9092;10231;6627;5302;11046;Do,18.12.;
2025;DEZ.;1218;Spange Leopoldsdorf;G;0;Gesamt;LkwÄ;166;241;240;235;271;44;22;350;Do,18.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;Kfz;10339;11355;11039;11201;12442;9780;7756;12680;Fr,12.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Heiligenstädter Str.;LkwÄ;450;544;525;550;541;321;254;704;Mi,10.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Ruthgasse;Kfz;8514;9249;9021;9160;9939;8108;6645;10171;Fr,12.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Ruthgasse;LkwÄ;410;498;474;498;530;275;235;607;Do,11.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Gesamt;Kfz;18853;20604;20060;20361;22382;17887;14401;22851;Fr,12.12.;
2025;DEZ.;1219;Barawitzkagasse;G;0;Gesamt;LkwÄ;860;1042;1000;1049;1071;596;489;1290;Mi,10.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Schwarzenbergplatz;Kfz;6857;8055;7794;8028;8516;5796;4040;10015;Do,18.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Schwarzenbergplatz;LkwÄ;199;252;233;260;243;138;83;316;Di,16.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Urania;Kfz;15092;16506;16437;16176;18022;13644;11879;18524;*Do,18.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Urania;LkwÄ;531;672;581;685;740;394;207;870;*Do,18.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Gesamt;Kfz;21948;24560;24232;24205;26538;19441;15918;28539;*Do,18.12.;
2025;DEZ.;1220;Am Heumarkt;B;1;Gesamt;LkwÄ;730;924;814;945;983;532;289;1173;*Do,18.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Laxenburger Straße;Kfz;13834;14770;14575;14548;15992;13548;11321;16324;Fr,19.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Laxenburger Straße;LkwÄ;333;443;451;440;443;178;110;558;Mo,15.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Verteilerkreis;Kfz;13055;13995;13821;13772;15193;12771;10531;15379;Fr,05.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Verteilerkreis;LkwÄ;463;600;590;594;640;265;186;745;Di,09.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Gesamt;Kfz;26888;28765;28396;28320;31185;26319;21852;31264;Fr,05.12.;
2025;DEZ.;1221;Grenzackerstraße;B;225;Gesamt;LkwÄ;797;1042;1040;1034;1084;444;296;1271;Di,09.12.;
2025;DEZ.;1222;Universitätsring;G;0;Schottenring;Kfz;22298;23682;22789;23118;27312;21714;18677;27982;Fr,19.12.;
2025;DEZ.;1222;Universitätsring;G;0;Schottenring;LkwÄ;703;823;723;828;936;625;404;1141;Mi,10.12.;
2025;DEZ.;1222;Universitätsring;G;0;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1222;Universitätsring;G;0;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1222;Universitätsring;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1222;Universitätsring;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Gürtelbrücke;Kfz;313;365;336;361;421;266;193;581;Do,11.12.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Gürtelbrücke;LkwÄ;55;76;61;81;78;24;13;135;Mi,10.12.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Floridsdorfer Brücke;Kfz;8687;9516;9140;9496;10107;8484;6436;11079;Do,04.12.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Floridsdorfer Brücke;LkwÄ;259;333;328;339;315;152;109;466;Do,04.12.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Gesamt;Kfz;9001;9881;9476;9856;10528;8750;6629;11521;Do,04.12.;
2025;DEZ.;1223;Adalbert-Stifter-Straße;B;226;Gesamt;LkwÄ;315;410;388;420;393;176;122;558;Do,04.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Reichsbrücke;Kfz;9316;10765;10600;10507;12106;8594;5589;12546;Fr,19.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Reichsbrücke;LkwÄ;353;500;476;509;492;110;71;711;Di,02.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Süßenbrunn;Kfz;8651;9744;9820;9490;10743;8836;5421;10843;Fr,19.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Süßenbrunn;LkwÄ;187;265;233;273;274;61;37;375;Mi,10.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Gesamt;Kfz;17967;20510;20419;19997;22849;17430;11010;23389;Fr,19.12.;
2025;DEZ.;1224;Wagramer Str. II;B;8;Gesamt;LkwÄ;540;765;709;783;766;171;108;1070;Di,02.12.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Zentrum;Kfz;16498;17257;16509;16975;19481;16877;14110;20075;Fr,19.12.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Zentrum;LkwÄ;594;751;702;751;812;435;236;928;Di,02.12.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1600;Schönbrunner Straße;B;1;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;Kagran;Kfz;6912;7402;7524;7252;7892;7324;5276;8189;Mo,22.12.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;Kagran;LkwÄ;300;364;358;361;386;226;161;444;Di,16.12.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;S2;Kfz;7540;8384;8654;8172;8943;7506;5148;9291;Mi,17.12.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;S2;LkwÄ;300;382;370;386;379;190;131;483;Di,16.12.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;Gesamt;Kfz;14452;15786;16178;15424;16835;14830;10424;17062;Fr,19.12.;
2025;DEZ.;1603;Hirschstettner Straße;G;0;Gesamt;LkwÄ;601;746;728;746;765;416;292;927;Di,16.12.;
2025;DEZ.;1607;Weißgerberlände;B;227;A4;Kfz;26802;29208;28456;28648;32632;25260;20809;32952;*Fr,12.12.;
2025;DEZ.;1607;Weißgerberlände;B;227;A4;LkwÄ;563;739;722;737;770;296;212;960;*Do,11.12.;
2025;DEZ.;1607;Weißgerberlände;B;227;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1607;Weißgerberlände;B;227;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1607;Weißgerberlände;B;227;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1607;Weißgerberlände;B;227;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;A23;Kfz;22983;24299;23592;24046;26342;22845;19303;26715;Fr,12.12.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;A23;LkwÄ;3409;4145;3976;4169;4263;2498;1827;4998;Di,16.12.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;Kfz;21974;23340;21918;23197;25855;21685;18236;26167;Fr,19.12.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;Wienzeile;LkwÄ;709;931;855;935;1014;409;244;1176;Do,04.12.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;Kfz;44957;47639;45511;47243;52197;44530;37538;52718;Fr,12.12.;
2025;DEZ.;1608;Margaretengürtel/Matzl.Pl;B;221;Gesamt;LkwÄ;4117;5076;4832;5105;5277;2906;2071;6154;Di,09.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Schwechat;Kfz;6565;7029;6839;6913;7788;6432;5314;8018;Fr,19.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Schwechat;LkwÄ;189;257;263;259;244;92;48;348;Mi,10.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Zentrum;Kfz;6836;7320;7279;7215;7825;6695;5534;7917;Fr,12.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Zentrum;LkwÄ;326;420;434;423;390;204;125;573;Do,04.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Gesamt;Kfz;13401;14349;14118;14128;15613;13127;10848;15773;Fr,19.12.;
2025;DEZ.;1611;Simmeringer Hauptstr. II;B;225;Gesamt;LkwÄ;515;678;697;682;634;296;173;897;Do,04.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Eichenstraße;Kfz;10638;11965;11624;11822;13042;10071;7172;13539;Mi,17.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Eichenstraße;LkwÄ;286;356;347;357;364;183;145;458;Mo,15.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Wienerbergstraße;Kfz;8252;9260;8973;9126;10223;7704;5684;10426;Do,18.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Wienerbergstraße;LkwÄ;387;476;490;473;468;273;197;600;Do,11.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Gesamt;Kfz;18890;21225;20597;20947;23265;17774;12857;23851;Do,18.12.;
2025;DEZ.;1612;Längenfeldgasse;G;0;Gesamt;LkwÄ;673;832;837;830;833;456;342;1030;Mi,03.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Zentrum;Kfz;4581;5259;5106;5183;5792;3929;3017;6249;Do,18.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Zentrum;LkwÄ;352;419;416;418;422;261;215;508;Di,16.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Fasangartengasse;Kfz;6443;7332;7095;7270;7916;5670;4343;8308;Do,18.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Fasangartengasse;LkwÄ;523;631;637;627;639;391;290;791;Mi,17.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Gesamt;Kfz;11024;12591;12202;12454;13707;9600;7360;14557;Do,18.12.;
2025;DEZ.;1613;Lainzer Straße;G;0;Gesamt;LkwÄ;875;1049;1053;1045;1062;652;505;1281;Di,16.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Montecuccoliplatz;Kfz;4644;5148;4980;5088;5633;4194;3461;5782;Fr,12.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Montecuccoliplatz;LkwÄ;781;899;923;894;886;645;523;1068;Do,18.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Zentrum;Kfz;6713;7557;7200;7503;8264;5907;4764;8738;Do,18.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Zentrum;LkwÄ;541;659;643;656;695;381;297;822;Do,11.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Gesamt;Kfz;11357;12705;12180;12591;13897;10101;8225;14447;Fr,12.12.;
2025;DEZ.;1614;Maxingstraße;G;0;Gesamt;LkwÄ;1323;1558;1566;1550;1581;1026;819;1807;Do,18.12.;
2025;DEZ.;1615;Gablenzgasse;B;223;Zentrum;Kfz;13144;14059;13476;13852;15731;13203;10497;16052;Fr,19.12.;
2025;DEZ.;1615;Gablenzgasse;B;223;Zentrum;LkwÄ;281;349;350;349;346;187;143;445;Di,09.12.;
2025;DEZ.;1615;Gablenzgasse;B;223;Stadtauswärts;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1615;Gablenzgasse;B;223;Stadtauswärts;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1615;Gablenzgasse;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1615;Gablenzgasse;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Lidlgasse;Kfz;7147;7901;7516;7891;8462;6686;5253;8984;Do,18.12.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Lidlgasse;LkwÄ;1427;1679;1672;1709;1556;1056;919;2148;Mi,03.12.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Türkenschanz-Park;Kfz;7693;8447;8106;8383;9183;7420;5693;9392;Fr,12.12.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Türkenschanz-Park;LkwÄ;728;872;865;875;872;592;393;1227;Do,11.12.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Gesamt;Kfz;14840;16349;15622;16273;17644;14107;10947;18011;Fr,12.12.;
2025;DEZ.;1616;Gersthofer Straße;G;0;Gesamt;LkwÄ;2155;2551;2537;2584;2428;1648;1312;3211;Mi,03.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Brünner Straße;Kfz;6482;7191;7041;7085;7850;6218;4607;7940;Fr,19.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Brünner Straße;LkwÄ;464;591;586;593;586;330;177;783;Mi,17.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Donaufelder Str.;Kfz;5926;6509;6245;6442;7152;5667;4409;7462;Fr,12.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Donaufelder Str.;LkwÄ;137;165;130;166;208;104;75;306;Mi,03.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Gesamt;Kfz;12408;13700;13286;13527;15002;11885;9016;15302;Fr,12.12.;
2025;DEZ.;1617;Angerer Straße;G;0;Gesamt;LkwÄ;601;756;716;760;794;434;251;1069;Mi,03.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Leopoldauer Platz;Kfz;6810;7545;7392;7451;8159;6718;4761;8358;Fr,19.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Leopoldauer Platz;LkwÄ;692;877;862;883;870;447;304;1109;Mi,03.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Siemensplatz;Kfz;6764;7515;7650;7307;8236;6750;4625;8887;Fr,19.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Siemensplatz;LkwÄ;695;881;872;874;919;465;296;1179;Do,18.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Gesamt;Kfz;13574;15060;15042;14758;16394;13468;9387;17245;Fr,19.12.;
2025;DEZ.;1618;Siemensstraße;B;229;Gesamt;LkwÄ;1387;1758;1734;1758;1789;912;600;2143;Do,18.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Liesinger Platz;Kfz;7396;8464;8509;8278;9212;6891;4632;9311;Fr,12.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Liesinger Platz;LkwÄ;288;347;356;340;366;195;172;388;Di,09.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Zentrum;Kfz;7504;8507;8394;8370;9248;6889;4991;9516;Do,18.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Zentrum;LkwÄ;333;405;406;403;414;227;189;465;Di,16.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Gesamt;Kfz;14900;16971;16904;16648;18460;13780;9623;18665;Fr,19.12.;
2025;DEZ.;1619;Breitenfurter Straße II;B;13;Gesamt;LkwÄ;621;752;762;743;780;422;361;834;Di,09.12.;
2025;DEZ.;1620;Endresstraße;G;0;Mauerer Hauptplatz;Kfz;2694;3127;3072;3067;3465;2308;1675;3610;Fr,19.12.;
2025;DEZ.;1620;Endresstraße;G;0;Mauerer Hauptplatz;LkwÄ;150;192;186;190;205;84;69;240;Di,16.12.;
2025;DEZ.;1620;Endresstraße;G;0;Atzgersdorf;Kfz;1702;1989;1916;1964;2198;1400;1054;2271;Do,11.12.;
2025;DEZ.;1620;Endresstraße;G;0;Atzgersdorf;LkwÄ;219;278;268;274;308;128;101;321;Fr,05.12.;
2025;DEZ.;1620;Endresstraße;G;0;Gesamt;Kfz;4396;5117;4988;5030;5663;3708;2730;5875;Fr,19.12.;
2025;DEZ.;1620;Endresstraße;G;0;Gesamt;LkwÄ;369;470;455;465;513;212;169;556;Di,16.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;Kfz;31555;32188;30842;31950;35009;32828;29020;35614;Fr,19.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Liechtenwerder Platz;LkwÄ;1460;1934;1901;1949;1911;839;464;2456;Mi,03.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Wienzeile;Kfz;36288;37596;36222;37227;41030;37136;32065;41509;Fr,12.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Wienzeile;LkwÄ;1909;2521;2478;2535;2521;1104;618;3206;Mi,03.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Gesamt;Kfz;67843;69784;67064;69177;76039;69965;61085;76624;Fr,12.12.;
2025;DEZ.;1621;Währinger Gürtel;B;221;Gesamt;LkwÄ;3369;4455;4380;4483;4432;1943;1082;5662;Mi,03.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Zentrum;Kfz;4005;4695;4771;4651;4789;3246;2465;5541;Mo,01.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Zentrum;LkwÄ;185;273;260;283;248;36;18;426;Di,09.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;Kfz;4883;5819;5656;5723;6450;3862;2795;7020;Do,18.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Leopoldsdorfer Str.;LkwÄ;534;748;724;738;821;220;105;1058;Do,11.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Gesamt;Kfz;8888;10514;10426;10373;11239;7108;5260;11847;Mo,01.12.;
2025;DEZ.;1622;Himberger Straße II;B;16;Gesamt;LkwÄ;719;1021;984;1021;1069;256;123;1448;Do,11.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Stadteinwärts;Kfz;5799;6450;6416;6377;6812;5526;4095;7314;Mi,17.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Stadteinwärts;LkwÄ;438;572;572;570;577;254;163;776;Mo,15.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Stadtauswärts;Kfz;6767;7616;7540;7483;8292;6263;4627;8420;Fr,19.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Stadtauswärts;LkwÄ;493;633;623;634;642;305;203;839;Mi,17.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Gesamt;Kfz;12566;14066;13956;13860;15104;11789;8723;15656;Mi,17.12.;
2025;DEZ.;1623;Breitenleer Straße II;G;0;Gesamt;LkwÄ;932;1205;1196;1204;1219;559;366;1614;Mo,15.12.;
2025;DEZ.;1624;Seyringer Straße;G;0;Wassermanngasse;Kfz;6350;7110;7090;6955;7811;6521;4082;7904;Fr,19.12.;
