C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
202103;W96-9;37;24;92
202103;W96-9;40;210;425
202104;W96-9;01;1513;8115
202104;W96-9;70;842;2289
202104;W96-9;71;1551;3627
202104;W96-9;72;1677;4087
202104;W96-9;73;2867;6548
202104;W96-9;74;1763;3780
202104;W96-9;75;3332;8387
202104;W96-9;76;1925;3790
202104;W96-9;77;810;1810
202104;W96-9;80;815;2359
202104;W96-9;81;392;1403
202104;W96-9;82;411;1394
202104;W96-9;83;438;1542
202104;W96-9;84;504;1526
202104;W96-9;85;297;1106
202104;W96-9;53;467;1551
202104;W96-9;56;98;529
202104;W96-9;60;36;216
202104;W96-9;62;110;287
202104;W96-9;94;6;155
202104;W96-9;08;74;390
202104;W96-9;67;36;314
202104;W96-9;11;22;56
202104;W96-9;86;10;49
202104;W96-9;13;105;394
202104;W96-9;14;305;1288
202104;W96-9;15;57;176
202104;W96-9;87;41;238
202104;W96-9;18;8;112
202104;W96-9;49;2;7
202104;W96-9;19;104;228
202104;W96-9;20;380;1637
202104;W96-9;21;23;219
202104;W96-9;22;210;703
202104;W96-9;23;32;156
202104;W96-9;51;216;873
202104;W96-9;88;13;46
202104;W96-9;89;22;41
202104;W96-9;63;18;78
202104;W96-9;90;2;4
202104;W96-9;61;1;1
202104;W96-9;25;403;1116
202104;W96-9;26;6;45
202104;W96-9;27;580;2317
202104;W96-9;28;45;203
202104;W96-9;29;402;1681
202104;W96-9;91;185;779
202104;W96-9;95;16;192
202104;W96-9;31;61;365
202104;W96-9;32;332;1084
202104;W96-9;10;252;1113
202104;W96-9;52;395;1452
202104;W96-9;33;272;793
202104;W96-9;34;25;155
202104;W96-9;17;18;151
202104;W96-9;64;10;102
202104;W96-9;59;21;59
202104;W96-9;65;5;31
202104;W96-9;09;354;1256
202104;W96-9;36;62;314
202104;W96-9;92;157;804
202104;W96-9;38;418;1750
202104;W96-9;39;285;1588
202104;W96-9;96;684;964
202104;W96-9;16;254;1237
202104;W96-9;93;16;117
202104;W96-9;57;40;338
202104;W96-9;58;21;149
202104;W96-9;37;36;87
202104;W96-9;40;185;580
202105;W96-9;01;3588;10234
202105;W96-9;70;1794;3720
202105;W96-9;71;3903;7542
202105;W96-9;72;3562;7181
202105;W96-9;73;6607;12099
202105;W96-9;74;4686;8242
202105;W96-9;75;6509;12541
202105;W96-9;76;3807;7327
202105;W96-9;77;1971;4060
202105;W96-9;80;4425;10593
202105;W96-9;81;1928;4958
202105;W96-9;82;1516;3983
202105;W96-9;83;1614;4228
202105;W96-9;84;1198;2852
202105;W96-9;85;1114;2656
202105;W96-9;53;1882;4655
202105;W96-9;56;120;543
202105;W96-9;60;18;114
202105;W96-9;62;264;825
202105;W96-9;94;24;127
202105;W96-9;08;242;699
202105;W96-9;67;60;296
202105;W96-9;11;74;160
202105;W96-9;86;50;225
202105;W96-9;13;178;539
202105;W96-9;14;610;1925
202105;W96-9;15;79;327
202105;W96-9;87;91;454
202105;W96-9;18;49;161
202105;W96-9;49;4;22
202105;W96-9;19;322;1148
202105;W96-9;20;937;2494
202105;W96-9;21;27;175
202105;W96-9;22;512;1135
202105;W96-9;23;62;183
202105;W96-9;51;249;722
202105;W96-9;88;48;118
202105;W96-9;89;54;113
202105;W96-9;63;149;431
202105;W96-9;90;11;19
202105;W96-9;61;1;1
202105;W96-9;25;570;1390
202105;W96-9;26;51;137
202105;W96-9;27;949;2523
202105;W96-9;28;104;316
202105;W96-9;29;1719;4315
202105;W96-9;91;413;1475
202105;W96-9;95;13;212
202105;W96-9;31;96;481
202105;W96-9;32;1028;2659
202105;W96-9;10;593;1579
202105;W96-9;52;445;1002
202105;W96-9;33;648;1638
202105;W96-9;34;15;84
202105;W96-9;17;16;144
202105;W96-9;64;52;180
202105;W96-9;59;30;100
202105;W96-9;65;10;20
202105;W96-9;09;1057;2476
202105;W96-9;36;91;395
202105;W96-9;92;422;1439
202105;W96-9;38;843;2389
202105;W96-9;39;742;2886
202105;W96-9;96;764;1084
202105;W96-9;16;492;1904
202105;W96-9;93;20;138
202105;W96-9;57;110;461
202105;W96-9;58;92;345
202105;W96-9;37;131;324
202105;W96-9;40;530;1339
202106;W96-9;01;6628;17022
202106;W96-9;70;3703;6904
202106;W96-9;71;7545;15634
202106;W96-9;72;7233;13346
202106;W96-9;73;13594;25001
202106;W96-9;74;9058;17400
202106;W96-9;75;12776;24156
202106;W96-9;76;8341;17763
202106;W96-9;77;4425;9592
202106;W96-9;80;10785;26645
202106;W96-9;81;4304;11226
202106;W96-9;82;4377;11714
202106;W96-9;83;4144;11229
202106;W96-9;84;3333;8788
202106;W96-9;85;3228;8598
202106;W96-9;53;4360;10946
202106;W96-9;56;312;999
202106;W96-9;60;73;390
202106;W96-9;62;898;2132
202106;W96-9;94;125;592
202106;W96-9;08;821;2163
202106;W96-9;67;211;651
202106;W96-9;11;311;758
202106;W96-9;86;436;1026
202106;W96-9;13;319;859
202106;W96-9;14;2158;5508
202106;W96-9;15;609;1580
202106;W96-9;87;255;833
202106;W96-9;18;109;496
202106;W96-9;49;144;444
202106;W96-9;19;2787;7787
202106;W96-9;20;3175;8348
202106;W96-9;21;104;405
202106;W96-9;22;1171;2907
202106;W96-9;23;159;482
202106;W96-9;51;796;2106
202106;W96-9;88;216;488
202106;W96-9;89;360;742
202106;W96-9;63;377;1151
202106;W96-9;90;99;277
202106;W96-9;61;20;60
202106;W96-9;25;1569;3580
202106;W96-9;26;195;641
202106;W96-9;27;4509;8750
202106;W96-9;28;439;1169
202106;W96-9;29;5156;12250
202106;W96-9;91;1039;2521
202106;W96-9;95;124;629
202106;W96-9;31;428;1246
202106;W96-9;32;3152;8397
202106;W96-9;10;1385;3241
202106;W96-9;52;1140;2780
202106;W96-9;33;1589;4341
202106;W96-9;34;84;267
202106;W96-9;17;110;307
202106;W96-9;64;160;349
202106;W96-9;59;224;398
202106;W96-9;65;38;118
202106;W96-9;09;2989;5934
202106;W96-9;36;330;909
202106;W96-9;92;889;2506
202106;W96-9;38;2438;5443
202106;W96-9;39;2355;6559
202106;W96-9;96;378;1137
202106;W96-9;16;956;2991
202106;W96-9;93;123;410
202106;W96-9;57;222;741
202106;W96-9;58;163;648
202106;W96-9;37;263;823
202106;W96-9;40;1189;2706
202107;W96-9;01;6787;16403
202107;W96-9;70;4609;8724
202107;W96-9;71;7673;15060
202107;W96-9;72;8488;15840
202107;W96-9;73;14221;25834
202107;W96-9;74;9103;17252
202107;W96-9;75;13811;26745
202107;W96-9;76;9586;20700
202107;W96-9;77;5121;12189
202107;W96-9;80;16333;39406
202107;W96-9;81;7406;18978
202107;W96-9;82;9168;24818
202107;W96-9;83;8063;21018
202107;W96-9;84;7330;18864
202107;W96-9;85;6328;16367
202107;W96-9;53;7027;17915
202107;W96-9;56;1332;4124
202107;W96-9;60;185;540
202107;W96-9;62;3455;8689
202107;W96-9;94;194;662
202107;W96-9;08;1169;3072
202107;W96-9;67;409;1071
202107;W96-9;11;2278;5747
202107;W96-9;86;946;2038
202107;W96-9;13;708;1914
202107;W96-9;14;6317;16107
202107;W96-9;15;989;2893
202107;W96-9;87;549;1436
202107;W96-9;18;434;1351
202107;W96-9;49;165;356
202107;W96-9;19;6346;16729
202107;W96-9;20;6110;15797
202107;W96-9;21;206;829
202107;W96-9;22;2031;4417
202107;W96-9;23;518;1486
202107;W96-9;51;917;1936
202107;W96-9;88;715;1314
202107;W96-9;89;1179;2027
202107;W96-9;63;629;1750
202107;W96-9;90;306;668
202107;W96-9;61;20;92
202107;W96-9;25;7389;17791
202107;W96-9;26;402;1126
202107;W96-9;27;16218;27041
202107;W96-9;28;671;1811
202107;W96-9;29;9932;22433
202107;W96-9;91;1140;3010
202107;W96-9;95;1335;3252
202107;W96-9;31;1518;3634
202107;W96-9;32;7223;18971
202107;W96-9;10;2064;4226
202107;W96-9;52;1325;2942
202107;W96-9;33;4544;12881
202107;W96-9;34;49;164
202107;W96-9;17;303;778
202107;W96-9;64;203;608
202107;W96-9;59;434;866
202107;W96-9;65;52;107
202107;W96-9;09;7855;14620
202107;W96-9;36;641;1396
202107;W96-9;92;1559;3542
202107;W96-9;38;4293;8928
202107;W96-9;39;6430;16926
202107;W96-9;96;2702;5898
202107;W96-9;16;1893;4613
202107;W96-9;93;527;1689
202107;W96-9;57;471;1145
202107;W96-9;58;423;1207
202107;W96-9;37;863;2226
202107;W96-9;40;1954;4673
202108;W96-9;01;7703;19521
202108;W96-9;70;6563;12673
202108;W96-9;71;9936;19655
202108;W96-9;72;9908;19051
202108;W96-9;73;18619;33474
202108;W96-9;74;11729;22509
202108;W96-9;75;16875;32715
202108;W96-9;76;11626;25583
202108;W96-9;77;6908;15727
202108;W96-9;80;26731;70098
202108;W96-9;81;12715;34690
202108;W96-9;82;12728;33111
202108;W96-9;83;12207;33640
202108;W96-9;84;11210;30818
202108;W96-9;85;9748;26755
202108;W96-9;53;11286;28878
202108;W96-9;56;2598;9218
202108;W96-9;60;246;834
202108;W96-9;62;5271;13245
202108;W96-9;94;324;1090
202108;W96-9;08;1554;4236
202108;W96-9;67;672;1674
202108;W96-9;11;1886;4932
202108;W96-9;86;799;1720
202108;W96-9;13;735;1850
202108;W96-9;14;10985;28600
202108;W96-9;15;1905;5888
202108;W96-9;87;850;2223
202108;W96-9;18;910;2776
202108;W96-9;49;209;492
202108;W96-9;19;12790;33682
202108;W96-9;20;14537;39484
202108;W96-9;21;305;938
202108;W96-9;22;2777;6282
202108;W96-9;23;1085;3158
202108;W96-9;51;1331;2864
202108;W96-9;88;1059;2118
202108;W96-9;89;1352;2578
202108;W96-9;63;995;2811
202108;W96-9;90;359;1101
202108;W96-9;61;50;113
202108;W96-9;25;11962;30465
202108;W96-9;26;584;1587
202108;W96-9;27;19404;34500
202108;W96-9;28;1292;3440
202108;W96-9;29;13525;32193
202108;W96-9;91;1956;4730
202108;W96-9;95;2490;7444
202108;W96-9;31;1716;4080
202108;W96-9;32;8156;20548
202108;W96-9;10;2499;5283
202108;W96-9;52;2202;4695
202108;W96-9;33;9327;24816
202108;W96-9;34;203;394
202108;W96-9;17;701;1494
202108;W96-9;64;283;565
202108;W96-9;59;735;1727
202108;W96-9;65;113;193
202108;W96-9;09;9060;17327
202108;W96-9;36;1094;2987
202108;W96-9;92;3264;8430
202108;W96-9;38;6355;12849
202108;W96-9;39;10233;26950
202108;W96-9;96;5522;15009
202108;W96-9;16;4067;9867
202108;W96-9;93;1014;3300
202108;W96-9;57;856;2100
202108;W96-9;58;707;2123
202108;W96-9;37;1363;3310
202108;W96-9;40;3247;7393
202109;W96-9;01;8225;19633
202109;W96-9;70;6078;11521
202109;W96-9;71;12033;23991
202109;W96-9;72;10342;19728
202109;W96-9;73;20029;36403
202109;W96-9;74;14148;26385
202109;W96-9;75;18561;34262
202109;W96-9;76;12460;26119
202109;W96-9;77;6588;14474
202109;W96-9;80;21963;54874
202109;W96-9;81;10832;28712
202109;W96-9;82;11568;32962
202109;W96-9;83;10598;28339
202109;W96-9;84;9741;26619
202109;W96-9;85;8259;22524
202109;W96-9;53;10169;25929
202109;W96-9;56;2121;6884
202109;W96-9;60;609;1474
202109;W96-9;62;4573;11835
202109;W96-9;94;451;1268
202109;W96-9;08;1776;4603
202109;W96-9;67;659;1594
202109;W96-9;11;2108;5699
202109;W96-9;86;1064;2608
202109;W96-9;13;901;2450
202109;W96-9;14;6969;17510
202109;W96-9;15;2088;5587
202109;W96-9;87;1124;2745
202109;W96-9;18;1254;3242
202109;W96-9;49;199;502
202109;W96-9;19;14641;37875
202109;W96-9;20;10523;26117
202109;W96-9;21;334;1298
202109;W96-9;22;3305;7432
202109;W96-9;23;1419;3893
202109;W96-9;51;2200;4484
202109;W96-9;88;880;1970
202109;W96-9;89;875;1918
202109;W96-9;63;779;2085
202109;W96-9;90;523;1438
202109;W96-9;61;47;293
202109;W96-9;25;7877;19926
202109;W96-9;26;875;2147
202109;W96-9;27;11538;22538
202109;W96-9;28;2189;5790
202109;W96-9;29;9264;22280
202109;W96-9;91;2285;5763
202109;W96-9;95;1859;5203
202109;W96-9;31;1996;5070
202109;W96-9;32;9251;23399
202109;W96-9;10;2524;5626
202109;W96-9;52;2241;4690
202109;W96-9;33;9453;23916
202109;W96-9;34;152;507
202109;W96-9;17;646;1920
202109;W96-9;64;349;1015
202109;W96-9;59;909;2294
202109;W96-9;65;201;468
202109;W96-9;09;7674;14528
202109;W96-9;36;1418;4116
202109;W96-9;92;4246;10215
202109;W96-9;38;5391;10214
202109;W96-9;39;12108;32268
202109;W96-9;96;3215;6907
202109;W96-9;16;6470;16964
202109;W96-9;93;589;1473
202109;W96-9;57;1205;2970
202109;W96-9;58;838;2479
202109;W96-9;37;1982;4605
202109;W96-9;40;4224;10709
202110;W96-9;01;9629;22903
202110;W96-9;70;6702;12945
202110;W96-9;71;12809;25992
202110;W96-9;72;11613;22586
202110;W96-9;73;21951;39739
202110;W96-9;74;13875;26460
202110;W96-9;75;20788;39250
202110;W96-9;76;13856;30179
202110;W96-9;77;7358;17477
202110;W96-9;80;23405;56191
202110;W96-9;81;10417;27646
202110;W96-9;82;12817;36002
202110;W96-9;83;11712;31974
202110;W96-9;84;10407;29082
202110;W96-9;85;8810;24745
202110;W96-9;53;11657;30502
202110;W96-9;56;1773;5348
202110;W96-9;60;307;1199
202110;W96-9;62;3808;8857
202110;W96-9;94;534;1491
202110;W96-9;08;1623;4316
202110;W96-9;67;669;1643
202110;W96-9;11;2362;6798
202110;W96-9;86;1155;2845
202110;W96-9;13;1442;3628
202110;W96-9;14;9930;24998
202110;W96-9;15;5062;14647
202110;W96-9;87;2253;5562
202110;W96-9;18;1972;5235
202110;W96-9;49;429;1305
202110;W96-9;19;12187;34456
202110;W96-9;20;15803;38546
202110;W96-9;21;390;1054
202110;W96-9;22;3080;7084
202110;W96-9;23;1437;3901
202110;W96-9;51;2384;5195
202110;W96-9;88;884;2027
202110;W96-9;89;1043;2326
202110;W96-9;63;812;2200
202110;W96-9;90;458;1254
202110;W96-9;61;98;384
202110;W96-9;25;7141;18744
202110;W96-9;26;1398;3393
202110;W96-9;27;6698;15109
202110;W96-9;28;3547;9346
202110;W96-9;29;7151;17540
202110;W96-9;91;3286;7540
202110;W96-9;95;1694;4514
202110;W96-9;31;2190;5714
202110;W96-9;32;11342;29920
202110;W96-9;10;2316;5039
202110;W96-9;52;2509;5254
202110;W96-9;33;13698;34773
202110;W96-9;34;155;426
202110;W96-9;17;749;1800
202110;W96-9;64;490;1234
202110;W96-9;59;858;1929
202110;W96-9;65;102;283
202110;W96-9;09;7514;14496
202110;W96-9;36;1837;4493
202110;W96-9;92;5899;15017
202110;W96-9;38;7271;14512
202110;W96-9;39;12570;34047
202110;W96-9;96;2623;5710
202110;W96-9;16;7820;20455
202110;W96-9;93;760;2147
202110;W96-9;57;1077;2877
202110;W96-9;58;718;1817
202110;W96-9;37;1986;4821
202110;W96-9;40;3066;8927
202111;W96-9;01;5918;14167
202111;W96-9;70;4352;8711
202111;W96-9;71;7002;14021
202111;W96-9;72;6891;15190
202111;W96-9;73;11533;21545
202111;W96-9;74;7431;14577
202111;W96-9;75;11383;22462
202111;W96-9;76;7154;14526
202111;W96-9;77;3624;8060
202111;W96-9;80;12812;32516
202111;W96-9;81;5485;15423
202111;W96-9;82;6038;16180
202111;W96-9;83;5090;13684
202111;W96-9;84;4358;11422
202111;W96-9;85;3459;9023
202111;W96-9;53;5233;13464
202111;W96-9;56;825;3276
202111;W96-9;60;459;1403
202111;W96-9;62;3128;8973
202111;W96-9;94;405;1277
202111;W96-9;08;960;2781
202111;W96-9;67;408;1206
202111;W96-9;11;946;2528
202111;W96-9;86;558;1398
202111;W96-9;13;931;2221
202111;W96-9;14;7338;20051
202111;W96-9;15;2964;8858
202111;W96-9;87;1339;3892
202111;W96-9;18;1172;3111
202111;W96-9;49;129;303
202111;W96-9;19;6059;19276
202111;W96-9;20;9838;26105
202111;W96-9;21;363;1249
202111;W96-9;22;2455;6057
202111;W96-9;23;843;2455
202111;W96-9;51;1267;3176
202111;W96-9;88;670;1811
202111;W96-9;89;488;1194
202111;W96-9;63;555;1608
202111;W96-9;90;421;1104
202111;W96-9;61;41;122
202111;W96-9;25;4434;11130
202111;W96-9;26;749;1875
202111;W96-9;27;4782;11714
202111;W96-9;28;1733;4607
202111;W96-9;29;4749;12656
202111;W96-9;91;1868;5363
202111;W96-9;95;750;2338
202111;W96-9;31;1381;3832
202111;W96-9;32;4932;12678
202111;W96-9;10;1338;3232
202111;W96-9;52;1009;2221
202111;W96-9;33;7730;19694
202111;W96-9;34;114;312
202111;W96-9;17;446;1240
202111;W96-9;64;401;1153
202111;W96-9;59;493;1240
202111;W96-9;65;54;177
202111;W96-9;09;3668;7097
202111;W96-9;36;1212;3300
202111;W96-9;92;3363;9340
202111;W96-9;38;3128;6897
202111;W96-9;39;6782;19017
202111;W96-9;96;1613;3747
202111;W96-9;16;6206;16473
202111;W96-9;93;385;1218
202111;W96-9;57;741;2303
202111;W96-9;58;474;1365
202111;W96-9;37;1365;3877
202111;W96-9;40;2534;7522
202112;W96-9;01;3408;9268
202112;W96-9;70;2019;4689
202112;W96-9;71;3126;6954
202112;W96-9;72;3387;7590
202112;W96-9;73;6133;12183
202112;W96-9;74;3388;7102
202112;W96-9;75;5352;11023
202112;W96-9;76;3135;6813
202112;W96-9;77;1599;3527
202112;W96-9;80;5835;15019
202112;W96-9;81;2343;6085
202112;W96-9;82;2644;6867
202112;W96-9;83;2314;6752
202112;W96-9;84;1777;5157
202112;W96-9;85;1478;4123
202112;W96-9;53;2176;5880
202112;W96-9;56;664;2357
202112;W96-9;60;325;709
202112;W96-9;62;1709;4474
202112;W96-9;94;348;1100
202112;W96-9;08;675;2017
202112;W96-9;67;525;1503
202112;W96-9;11;292;893
202112;W96-9;86;233;594
202112;W96-9;13;451;1118
202112;W96-9;14;5392;16283
202112;W96-9;15;3882;12842
202112;W96-9;87;837;2643
202112;W96-9;18;309;898
202112;W96-9;49;78;270
202112;W96-9;19;2548;7465
202112;W96-9;20;3747;10411
202112;W96-9;21;180;764
202112;W96-9;22;1051;2837
202112;W96-9;23;575;1766
202112;W96-9;51;510;1578
202112;W96-9;88;392;1020
202112;W96-9;89;320;743
202112;W96-9;63;261;790
202112;W96-9;90;411;1266
202112;W96-9;61;18;58
202112;W96-9;25;1772;4109
202112;W96-9;26;132;392
202112;W96-9;27;1670;4141
202112;W96-9;28;690;2003
202112;W96-9;29;4823;12212
202112;W96-9;91;1373;3940
202112;W96-9;95;260;1066
202112;W96-9;31;390;1154
202112;W96-9;32;2105;5832
202112;W96-9;10;746;1750
202112;W96-9;52;618;1519
202112;W96-9;33;3303;8402
202112;W96-9;34;26;96
202112;W96-9;17;391;1525
202112;W96-9;64;329;847
202112;W96-9;59;600;1193
202112;W96-9;65;134;278
202112;W96-9;09;1582;3307
202112;W96-9;36;618;1825
202112;W96-9;92;3087;7916
202112;W96-9;38;1566;3724
202112;W96-9;39;5446;15449
202112;W96-9;96;1546;3201
202112;W96-9;16;2346;6246
202112;W96-9;93;729;2379
202112;W96-9;57;577;1808
202112;W96-9;58;366;1187
202112;W96-9;37;1266;3036
202112;W96-9;40;1223;3388
202201;W96-9;01;4585;11605
202201;W96-9;70;2452;4940
202201;W96-9;71;4059;8153
202201;W96-9;72;4553;9207
202201;W96-9;73;8216;15050
202201;W96-9;74;4767;9632
202201;W96-9;75;8012;15478
202201;W96-9;76;4213;8445
202201;W96-9;77;2567;5260
202201;W96-9;80;5889;14698
202201;W96-9;81;2398;6396
202201;W96-9;82;2598;7224
202201;W96-9;83;2420;6682
202201;W96-9;84;2009;5206
202201;W96-9;85;1595;4449
202201;W96-9;53;2510;6665
202201;W96-9;56;678;2685
202201;W96-9;60;303;1017
202201;W96-9;62;1416;3959
202201;W96-9;94;472;1596
202201;W96-9;08;664;1706
202201;W96-9;67;538;1706
202201;W96-9;11;163;481
202201;W96-9;86;370;827
202201;W96-9;13;307;748
202201;W96-9;14;3396;9477
202201;W96-9;15;2037;6508
202201;W96-9;87;996;2858
202201;W96-9;18;388;1069
202201;W96-9;49;101;329
202201;W96-9;19;2480;7573
202201;W96-9;20;3624;10694
202201;W96-9;21;149;766
202201;W96-9;22;1415;3474
202201;W96-9;23;444;1259
202201;W96-9;51;684;1836
202201;W96-9;88;387;952
202201;W96-9;89;335;800
202201;W96-9;63;218;503
202201;W96-9;90;222;682
202201;W96-9;61;30;77
202201;W96-9;25;1645;4073
202201;W96-9;26;170;545
202201;W96-9;27;2531;5832
202201;W96-9;28;747;2069
202201;W96-9;29;4670;11114
202201;W96-9;91;1645;4567
202201;W96-9;95;389;1433
202201;W96-9;31;295;833
202201;W96-9;32;1961;5126
202201;W96-9;10;826;2315
202201;W96-9;52;540;1483
202201;W96-9;33;3781;10272
202201;W96-9;34;52;167
202201;W96-9;17;268;971
202201;W96-9;64;319;936
202201;W96-9;59;492;1006
202201;W96-9;65;70;129
202201;W96-9;09;1900;4179
202201;W96-9;36;828;3126
202201;W96-9;92;5160;12444
202201;W96-9;38;1587;3750
202201;W96-9;39;3990;11683
202201;W96-9;96;1307;2729
202201;W96-9;16;2131;6071
202201;W96-9;93;315;945
202201;W96-9;57;441;1443
202201;W96-9;58;454;1299
202201;W96-9;37;1294;3264
202201;W96-9;40;2472;5845
202202;W96-9;01;5819;12929
202202;W96-9;70;3343;6314
202202;W96-9;71;6905;13532
202202;W96-9;72;6627;12238
202202;W96-9;73;11794;20681
202202;W96-9;74;6732;12400
202202;W96-9;75;10740;20098
202202;W96-9;76;6218;12132
202202;W96-9;77;3777;7175
202202;W96-9;80;8002;17634
202202;W96-9;81;3702;8676
202202;W96-9;82;4206;10453
202202;W96-9;83;3645;8980
202202;W96-9;84;3035;7037
202202;W96-9;85;2654;7012
202202;W96-9;53;3604;8667
202202;W96-9;56;745;2602
202202;W96-9;60;534;1131
202202;W96-9;62;2182;5607
202202;W96-9;94;581;1698
202202;W96-9;08;810;1927
202202;W96-9;67;505;1730
202202;W96-9;11;571;1481
202202;W96-9;86;467;1088
202202;W96-9;13;380;945
202202;W96-9;14;5630;15224
202202;W96-9;15;2274;6513
202202;W96-9;87;1013;2614
202202;W96-9;18;972;2358
202202;W96-9;49;77;299
202202;W96-9;19;2919;8388
202202;W96-9;20;7768;18683
202202;W96-9;21;252;884
202202;W96-9;22;2331;5533
202202;W96-9;23;366;964
202202;W96-9;51;858;2422
202202;W96-9;88;472;1146
202202;W96-9;89;598;1299
202202;W96-9;63;351;873
202202;W96-9;90;292;778
202202;W96-9;61;70;199
202202;W96-9;25;2825;7054
202202;W96-9;26;429;1066
202202;W96-9;27;4596;10095
202202;W96-9;28;1341;3774
202202;W96-9;29;4450;10423
202202;W96-9;91;1551;4438
202202;W96-9;95;228;861
202202;W96-9;31;494;1231
202202;W96-9;32;3247;7918
202202;W96-9;10;1239;3112
202202;W96-9;52;767;1863
202202;W96-9;33;6039;15390
202202;W96-9;34;84;252
202202;W96-9;17;407;1311
202202;W96-9;64;378;1031
202202;W96-9;59;596;1307
202202;W96-9;65;105;230
202202;W96-9;09;3484;7162
202202;W96-9;36;1147;3835
202202;W96-9;92;4465;11615
202202;W96-9;38;2454;5126
202202;W96-9;39;5347;13026
202202;W96-9;96;1447;3295
202202;W96-9;16;5463;12982
202202;W96-9;93;347;934
202202;W96-9;57;613;1618
202202;W96-9;58;633;1703
202202;W96-9;37;1255;2902
202202;W96-9;40;2365;5903
202203;W96-9;01;8214;19268
202203;W96-9;70;4469;9081
202203;W96-9;71;9128;18514
202203;W96-9;72;8882;17721
202203;W96-9;73;16231;29853
202203;W96-9;74;10025;19578
202203;W96-9;75;14648;28987
202203;W96-9;76;9327;19553
202203;W96-9;77;5251;11217
202203;W96-9;80;14563;33114
202203;W96-9;81;6900;17142
202203;W96-9;82;7678;19021
202203;W96-9;83;7277;18086
202203;W96-9;84;6504;16338
202203;W96-9;85;4719;12173
202203;W96-9;53;7775;20023
202203;W96-9;56;1498;4189
202203;W96-9;60;464;1471
202203;W96-9;62;2998;7159
202203;W96-9;94;848;2178
202203;W96-9;08;1186;2933
202203;W96-9;67;1025;2968
202203;W96-9;11;1103;2852
202203;W96-9;86;809;1993
202203;W96-9;13;1145;2835
202203;W96-9;14;7157;18745
202203;W96-9;15;4168;12207
202203;W96-9;87;1907;4378
202203;W96-9;18;1831;4692
202203;W96-9;49;176;494
202203;W96-9;19;6608;19024
202203;W96-9;20;11467;27902
202203;W96-9;21;434;1702
202203;W96-9;22;2920;6780
202203;W96-9;23;1069;3007
202203;W96-9;51;1445;3958
202203;W96-9;88;1063;2634
202203;W96-9;89;658;1588
202203;W96-9;63;582;1642
202203;W96-9;90;453;1276
202203;W96-9;61;97;272
202203;W96-9;25;4923;12062
202203;W96-9;26;871;2209
202203;W96-9;27;4244;9998
202203;W96-9;28;1896;4925
202203;W96-9;29;5675;14925
202203;W96-9;91;1186;4520
202203;W96-9;95;793;2158
202203;W96-9;31;1370;3207
202203;W96-9;32;5639;13721
202203;W96-9;10;1787;3920
202203;W96-9;52;1326;2823
202203;W96-9;33;9979;23953
202203;W96-9;34;161;441
202203;W96-9;17;781;2453
202203;W96-9;64;435;1381
202203;W96-9;59;1102;2366
202203;W96-9;65;177;392
202203;W96-9;09;4810;9090
202203;W96-9;36;2136;6172
202203;W96-9;92;13556;45734
202203;W96-9;38;5717;11880
202203;W96-9;39;10409;26199
202203;W96-9;96;2117;5190
202203;W96-9;16;10188;24062
202203;W96-9;93;736;2002
202203;W96-9;57;1216;3320
202203;W96-9;58;727;2223
202203;W96-9;37;2014;4953
202203;W96-9;40;2938;7784
202204;W96-9;01;8678;19671
202204;W96-9;70;6225;12358
202204;W96-9;71;12338;25176
202204;W96-9;72;11861;22140
202204;W96-9;73;22490;41463
202204;W96-9;74;13927;27959
202204;W96-9;75;20682;39103
202204;W96-9;76;13023;27619
202204;W96-9;77;7163;16450
202204;W96-9;80;27102;69890
202204;W96-9;81;12494;34791
202204;W96-9;82;12856;35591
202204;W96-9;83;12384;35814
202204;W96-9;84;10733;30033
202204;W96-9;85;9401;26438
202204;W96-9;53;11719;31716
202204;W96-9;56;1052;2562
202204;W96-9;60;857;2219
